userid,catid,rating
6165645,999,4
14596154,5923,2
3065060,7928,1
8129167,17383,2
6825322,12370,2
1988182,19656,4
20586451,11597,1
7313515,17673,1
10301556,11881,4
7303393,15883,3
269167,9787,4
3012123,2543,1
20013420,11412,2
14978536,18253,1
22908554,10746,9
14385101,12899,8
1737647,17562,2
3483324,10207,2
5596964,4516,2
122322,11039,14
20341152,9516,41
17712229,10207,7
8799428,3179,92
20870718,6337,22
13101235,18917,1
23056493,12899,4
22678116,10447,16
8001316,10656,2
13248562,303,10
11450587,10594,1
19576344,8144,3
5320845,3131,3
15623943,14894,2
2091032,1728,2
5449176,6858,6
12761793,3651,2
13585,3190,23
15042305,6858,1
1679001,8144,6
7907887,16979,6
3630185,3651,2
1427627,10594,2
2316884,16205,6
12856387,18265,1
4683599,4435,14
6048219,8714,1
2792703,12370,1
5033768,9824,1
22557547,7378,1
14477620,19011,1
6025547,10207,46
7772939,12606,1
9492929,10746,18
22343060,7378,2
16305574,1379,4
15884619,18853,2
16548670,10404,11
12608583,4628,2
5917821,12370,1
15036219,12974,1
22319769,431,10
16093715,2158,18
20940477,12889,3
10119628,19089,2
11695556,6675,16
6945243,1212,4
483755,11772,2
20357880,17568,1
12653155,6858,6
9396956,8023,8
20123593,19217,2
16914232,18265,2
21902569,11933,10
9844697,1674,6
6267474,1233,18
14271806,7378,2
22358216,6858,2
14479359,8303,1
5520357,913,1
11796546,4287,6
237742,12899,2
12738937,6252,23
14112846,3651,5
10762822,9399,8
5031503,4609,4
11796546,3651,2
21394431,16899,2
4175103,10137,5
16189152,10071,15
8972376,18265,7
4187177,16868,1
12257296,9835,51
8681748,12370,1
1310453,7378,16
21298531,6482,6
8250775,12370,1
7295531,6012,126
2552121,2158,24
6074045,6645,39
12839982,12370,3
13998364,12370,1
14610094,4206,2
12608583,4516,15
11229634,10223,2
2206449,10181,4
11500242,18671,8
6040168,9618,5
9724477,18853,4
5719187,8680,10
118506,4725,1
21655703,18265,18
20936884,15389,1
5463526,18853,20
2206793,12968,3
1319642,10746,4
17004117,12965,1
16664374,17620,1
21527,10594,2
20988427,12370,1
4289384,8680,6
14466989,12081,4
22231563,18265,6
10548201,12795,2
18624139,19266,5
11454722,17842,1
18161008,18148,20
11136599,11039,2
3017285,12370,2
5925916,17562,2
17010534,18265,2
1998666,18844,5
1861724,2995,4
1438521,6509,3
8492968,12370,1
14462278,7759,6
3477610,4374,40
18649546,17562,1
16356308,12899,4
10567925,12899,2
1978664,8303,4
2933740,18265,1
20826736,4415,20
13241110,4287,2
20587714,5108,4
3509191,8951,9
13314246,12003,3
7647707,431,2
15073515,915,57
14228789,18844,1
4784455,4701,8
12608583,6012,2
12490113,13742,4
9062361,8815,2
20357880,18690,4
20268683,11019,1
18063093,16744,1
16548670,8725,2
1438521,6426,4
18398468,14584,2
2342558,2844,24
12282646,9618,4
6530780,6858,2
11798658,189,4
13530609,6252,8
3402968,7994,2
8257246,11196,4
22217064,9385,6
12273138,12477,1
8036809,8303,2
11453905,19805,6
8353985,1728,6
13209996,5372,2
6940979,11881,22
4862088,14464,2
10471032,16366,3
18921115,3309,4
7564722,10746,8
17277498,3651,1
14956806,9399,6
13434917,18265,1
7294885,18713,1
17150144,6858,6
20123593,5645,14
17259817,19656,6
17000950,6858,1
8244719,121,2
5093593,4508,4
14118800,8144,6
10561595,3651,1
19901899,10265,7
18970120,19501,1
5227287,10275,4
16113216,6856,2
19243212,16205,9
11752106,18265,8
13364622,10544,5
21166223,1127,4
22350731,16753,2
16910953,12899,1
8099851,11036,2
1633986,10272,4
23020215,17803,1
20123593,12559,6
19318643,19040,1
237742,8144,2
7765744,11881,12
22014842,18690,1
12193279,19447,1
17714456,12899,1
1652349,19656,6
9132118,9399,18
20383021,18265,1
4410545,19074,6
603180,3651,5
21398242,9618,1
21984407,13912,8
20170429,19466,1
9650260,6858,8
20123593,7354,16
10131318,7378,2
14610055,3309,1
18913424,18265,4
9601448,10640,12
13443478,6320,12
9968762,9893,5
14109595,10302,7
12765565,8144,2
11450587,18265,25
10083593,3309,15
1671157,913,1
9464119,2331,2
13241110,3303,2
6712961,10062,3
69690,17166,2
4397839,3651,15
17816560,15389,4
9296399,4,1
17239621,4892,1
8264844,8303,2
10768373,13881,2
2670323,15498,1
21779453,8938,7
6362729,3651,2
8480951,8144,13
5908450,7378,4
13649718,17568,2
6747463,18265,1
15790159,12899,1
8805072,10746,1
21330369,13512,1
2149088,11931,6
6620313,10746,2
584145,11711,1
6628539,10594,1
9721710,17020,4
19222926,10544,2
10225364,11583,1
10201283,4892,1
11701814,5097,2
1859706,12899,3
15528803,7378,7
12643812,16814,2
3193707,4487,2
14466989,6309,1
16658988,10746,18
2799249,10746,2
21089236,18265,1
16189152,17673,3
2567496,11039,5
10680563,11933,2
6949027,11881,2
21166223,88,2
3375512,12899,2
23016714,11772,6
19205467,17026,3
16356308,11881,8
10322713,12899,1
4402005,6012,20
15962950,4701,9
16319446,8144,2
18990294,16366,1
23016714,10746,15
18858247,3309,2
19723075,8144,1
12844432,4892,3
10680563,11768,1
20123593,17189,54
15061649,6628,10
4980400,12370,2
18783558,12334,3
10318445,2787,8
2446658,16366,4
348841,10656,4
10863216,9399,1
6954990,11881,10
21872447,4892,1
13437312,17385,2
14942838,12899,1
12257296,9893,22
15651271,10656,1
7178133,10544,4
13892933,6858,2
17476868,18844,28
2567496,5326,10
21628190,11371,16
6949027,12370,1
22925391,11772,4
8908870,7378,2
12382838,7378,16
3252393,10656,6
9085740,10207,8
2464870,10594,2
9436938,17020,8
501030,18265,1
9530991,17943,9
2002549,16205,4
6263646,10447,9
6247769,10265,10
14004164,10985,2
18870557,16366,1
16116553,18265,5
8356315,10447,9
19608083,18265,2
4053179,12372,10
11803328,16868,47
21677771,1766,4
15070355,18265,5
16544123,18265,2
22001340,18265,21
465863,12332,1
13655728,11039,6
11003169,17071,4
6483232,4725,1
20123593,18046,12
9302503,2995,2
23056590,10533,1
8935840,15389,1
11446283,12370,6
1748549,12370,1
12490113,12795,1
22942627,12899,1
20711706,12109,6
22338189,8144,2
18118051,5108,14
5700971,3539,1
7121802,11881,1
1737647,16081,1
21770093,915,2
22588173,8144,11
7890069,9618,1
15093313,11768,1
16311985,4892,1
20012346,9516,3
22092815,11196,1
22560906,10746,3
4832956,11772,20
16237723,4341,2
9030297,10265,5
17952234,18671,1
19339235,9258,2
22593736,18265,18
469262,12370,4
15300746,3651,6
4518497,12899,6
6838215,19656,36
18297533,3190,8
5700542,18265,3
4784455,10641,2
20123593,15083,2
4087147,10746,22
13021540,18265,2
10874351,12548,3
14242614,16007,1
21861045,4341,2
20154930,10442,2
7984715,4,1
18648856,10656,4
19676363,2995,2
15843282,6496,130
2812034,10594,14
6048219,10181,3
10304226,18265,42
22354926,10302,2
22366759,10746,8
11263584,8110,1
21869270,11412,3
7182378,1459,1
3626879,19501,2
19084043,8990,12
11810208,16686,2
13647767,4309,1
12072613,8510,2
6870739,3561,4
1280237,1127,6
3589806,9385,1
12959244,12899,5
18426312,10594,1
7693039,5782,1
22012005,12348,1
22796204,6856,1
12033993,2331,14
22227728,12899,2
10662588,6320,4
8818512,10128,5
6045141,8144,1
2326700,18265,3
6248918,16404,1
8101138,11881,2
20503048,4341,1
17980279,18265,16
1443118,1084,3
715153,8023,7
12490113,18837,2
7995014,10272,5
21669775,913,2
13306053,9399,2
6369395,11447,2
10874351,12518,2
117012,17383,6
9377502,11342,34
11460858,6444,12
16157048,6858,2
21540481,10746,12
5919354,19656,30
14242614,4341,6
11955840,6858,4
18081641,10746,14
20161385,18265,4
16129908,18265,4
16195656,11039,4
5785826,16899,1
17373999,7990,1
19317535,17562,4
13422386,3092,14
1621391,6858,6
20036873,12432,1
13382212,16868,16
17712229,10128,1
7769240,12645,5
12643812,16868,44
21019881,6858,2
8356315,13987,1
3643935,10746,4
11014519,9893,2
9300430,12899,1
12509596,4,2
20254045,11194,4
18774571,1127,4
19321729,10594,12
21324743,7378,1
22553933,17562,1
14255475,7928,3
7441215,9399,13
5091441,2995,4
13693537,11772,4
1859710,10071,2
6950843,7378,1
3008202,16957,74
20008600,8815,1
13218033,7250,2
1402621,10275,1
1522771,8367,4
11850414,4151,2
8272392,1377,1
10589507,2391,8
22714256,17562,2
4892025,13087,3
2782184,18689,1
16910953,16744,1
2782184,18723,1
9492929,19656,18
18157114,12899,1
9252890,19266,1
22093449,3651,8
19513523,11881,2
11485875,12899,3
14572219,9893,2
11910691,14202,6
18883441,10137,6
3825241,8008,1
22677999,12370,1
14330987,7250,5
10352933,18265,2
13772966,18265,1
13688590,8990,1
2556972,7759,1
20123593,15390,22
20123593,11442,38
6275384,10746,2
640459,19656,21
22092815,19089,2
14013853,10746,1
364510,105,1
21046847,11039,28
11569390,12899,2
14935881,18265,2
22499456,11758,1
3286358,4,1
4550710,3651,7
14479359,17562,1
20123593,19852,6
17509363,17729,2
12027749,18844,6
9946384,18752,8
7412563,8680,3
16209708,6628,6
22225495,17070,4
10073730,19266,6
7659682,8510,5
20251395,11772,6
1911092,17882,10
20123593,18798,2
11262063,16366,1
1187336,12370,1
7069938,16366,1
15981065,10010,15
19548041,18265,4
5263496,11039,14
8571066,19466,1
20008600,19034,3
10309588,17568,9
13649382,12899,2
12490113,3309,30
12407951,17166,2
6056205,17562,17
12738937,5600,3
21775904,19089,52
18909245,4628,1
20586451,4628,1
22231563,18259,4
22092815,4309,1
4061409,19501,7
20037455,19230,2
605493,9329,1
20476814,10265,8
3394403,19447,1
1752858,6541,18
15191946,6349,1
4745137,12606,3
603180,10594,2
20123593,10099,2
8831750,4312,2
19449026,8951,4
468717,12370,1
10580256,16244,1
19900046,10137,1
2002549,10746,16
17032777,7378,1
16545063,16782,1
22094328,18688,1
8811102,4415,2
4399394,8938,4
12046522,11880,1
8811102,19040,2
40185,11614,4
12065030,12433,2
7101744,4372,1
8254521,11039,12
13530551,5643,2
9950289,10746,6
4397839,8510,16
16916800,18265,2
20037506,8951,6
15077846,18750,7
8225764,10746,6
8804382,431,6
13536113,18853,4
13462500,18265,26
2126844,1127,10
17591540,12034,17
22505924,5097,2
22938809,9329,14
12953079,3162,1
596168,12567,2
19942165,18253,2
14694152,12370,1
16189152,12555,6
20008600,19040,6
9137961,10137,10
6850243,3151,2
15169037,18265,7
21523826,11931,4
7655215,18690,1
1301604,18102,2
3711394,18046,18
21291724,9750,6
11343763,18265,11
21295460,12965,2
19559787,14464,1
6478422,3190,2
20008600,11931,8
701666,11880,2
19225083,3309,4
15623998,12370,1
9290903,12370,1
6478201,6580,9
11103695,18688,2
6015580,3238,4
5209193,6858,10
2821126,6858,6
1657937,11342,1
5785826,14894,2
4785973,11039,4
6262679,16979,9
20123593,5570,10
22477029,197,22
2149088,10544,15
22440922,12968,1
8940002,19656,20
7406898,17189,2
22677397,12518,2
353044,10746,6
465400,8303,2
16654973,11931,1
12267641,6012,7
13567881,16205,1
5556324,18853,1
22553933,8951,1
4990235,10656,19
9968199,16366,1
3936355,19230,4
21861045,4516,2
4828080,12370,2
12375700,12370,2
18907158,16366,1
13183445,17189,2
15148936,7928,1
12852918,7814,3
22014842,12370,2
20367534,10593,1
1086326,18265,4
7530716,6482,1
8379691,7378,8
13189602,2575,10
21869270,6858,6
14118800,10746,7
8085748,7847,1
1873980,5923,2
19446269,18258,2
1053219,8023,2
20123593,8665,4
20346,6858,2
13116146,8951,1
4784454,16366,3
19000915,14202,8
20586451,11881,2
22109234,3561,2
19394132,19266,2
17077860,18265,4
11798658,3180,1
18641131,11881,2
4312406,11442,8
4861636,10302,22
13307494,12370,1
13616106,9893,1
17228864,12003,2
5788294,18265,33
7428886,3190,17
3736954,16205,3
22505924,12370,1
14354840,11881,6
7801085,16366,2
1424089,17385,6
21982554,10275,2
22098825,11371,4
10687011,10520,1
17514919,17431,2
11143158,1233,16
20826075,6856,2
2670323,10137,24
5131436,8144,1
10551675,800,2
20123593,4151,10
2667971,8144,2
20123593,4163,1
18300839,17070,2
237742,12370,6
271427,18265,2
10534126,6858,3
11629961,3304,1
2141623,12370,1
5089666,3651,28
1625717,8144,8
16451350,12370,2
7805832,1233,8
4744030,6482,4
9950289,10594,19
17628753,18265,7
11257726,10746,2
14242614,18265,2
21668119,1459,2
11805004,8110,2
13307494,17803,2
1162828,7997,1
4980400,19020,3
14608762,4374,2
11690326,12965,1
6526463,16753,3
9036180,6858,8
16793621,4309,2
9717348,197,2
20936884,6444,2
1623216,12370,1
10433342,4516,7
3703251,18265,40
13309170,913,1
14122641,3651,13
21324743,6858,6
17142394,7814,8
8118875,10447,7
3395689,19011,1
13536113,19466,53
18782446,10641,3
3646134,9843,2
12720004,11881,3
8563721,10223,2
19084043,17421,2
3125484,10746,11
8022863,18265,1
15657521,11881,4
7406686,3651,8
22334431,11772,1
13209996,5585,2
20638526,4892,6
3471982,10746,30
17394338,8012,1
15865110,8023,2
2205868,9893,1
605493,10594,4
22443982,19805,6
21632890,10181,1
3864209,18265,1
2821126,12899,1
14004164,11412,6
3593457,18265,4
18550848,17943,43
7293613,19501,4
3241402,11931,18
4897935,3309,2
13437164,3651,31
237742,10656,6
20123593,14957,18
19894777,10746,1
6711241,11021,10
13666288,11772,2
7763329,9893,2
13553437,11881,2
13218033,7990,1
14022911,18265,1
4860069,10272,1
6940979,10641,6
21278989,6309,2
7759952,1233,32
22137507,4946,2
12968494,5369,1
12491667,16366,1
12626820,10746,4
9492929,11196,8
6832730,19089,8
12517628,9843,2
14118800,8680,1
7409251,11039,8
14115439,12370,2
18641131,11772,1
14245097,3088,16
9436938,16744,1
4061409,19017,8
8369267,18853,12
12145428,19245,1
16231754,19466,4
17238128,5108,15
289102,3088,8
1873980,5494,5
22901560,17020,12
18406490,5848,3
21394431,17264,14
4115925,10594,3
11450587,10746,306
13662339,8510,8
7637280,19011,1
18289742,17596,1
6192343,16957,2
13422386,1379,7
17238128,6856,4
7293613,13028,12
18399620,9243,1
2670323,15732,2
23016714,8759,4
19896101,11880,1
17463793,10302,2
19363964,3092,6
6132622,16366,12
12406454,12550,2
4638293,3303,1
22553933,10071,1
4399394,15389,1
16206923,16366,1
19205467,17489,119
12836035,8303,5
11948528,17421,2
20013420,2575,9
22261185,9787,4
19210444,18828,1
4565414,13903,1
22553933,8144,31
10873268,8130,2
2326700,12550,1
22553933,3651,9
21993683,11880,3
8624808,6856,1
6247643,12899,1
22553933,9618,1
3385100,18732,1
17049066,12370,1
22714256,19089,2
8720340,8023,5
18167965,19656,2
16101448,18265,2
9761499,168,2
11912678,18750,1
20133650,8144,14
18684394,10746,10
2227375,12315,1
20383021,11881,2
19784381,16957,4
4186810,10265,1
1974936,3651,10
15989121,17929,1
10128973,19626,4
8492339,1527,10
7312390,12370,1
8361933,17673,9
8725084,3151,2
19676363,17789,14
20123593,17385,10
18206643,11931,2
1996757,10746,2
12072490,12370,1
18330943,19501,1
2666135,17882,4
23016979,10594,2
2440027,10256,1
4859377,800,2
17004117,12899,1
20135583,3651,1
9259636,1233,8
8563721,8510,8
8254122,16997,2
6825333,18265,1
4067480,7229,18
20530985,12315,1
19085099,16996,1
20612325,8144,29
17004262,19074,1
4300479,4516,6
3272024,3651,6
4862093,9329,2
22908554,10265,9
12382838,6858,2
11500242,16744,1
18984624,17568,1
17000523,2122,31
10686357,12109,6
1283671,16782,1
17712229,10265,1
4861636,8303,1
17042448,17129,2
5449176,15389,1
7441215,7378,18
4777269,16899,1
6386743,5869,1
20988057,17882,4
3755058,11000,2
8834868,18265,10
11727410,19656,11
13393106,7378,2
17696587,4161,1
8924419,17189,1
20394484,11931,2
16883653,10746,16
19795835,19466,1
21872225,7814,1
48373,18265,4
2238752,7953,4
12643812,16657,3
13998364,12899,5
1339325,10746,2
12720004,9787,2
3705800,8303,1
40185,8144,9
6870739,8303,3
20025160,11196,1
22616456,16687,1
21407423,3238,29
3137426,915,4
14979119,10746,2
18867345,398,1
18300839,12613,4
9830777,17562,6
14118487,17780,1
17868413,6856,1
19698936,6858,4
9338294,11880,2
19225914,14011,2
2317761,18265,462
20494925,12370,1
5131436,3651,13
5574276,10594,4
19858226,12899,3
3590702,5782,6
4290961,12370,6
17165063,12370,1
12509596,12899,3
22923931,8303,4
14049363,18265,2
1643623,18265,2
1170190,7250,15
20123593,17562,40
18324242,3651,2
15314289,12899,7
20123593,17470,2
9785553,12370,3
10650132,10302,2
1280237,197,2
18441986,12910,1
16768177,17489,3
6944827,11772,1
7096839,8144,2
11677272,6125,6
3703251,4929,24
13690513,4309,1
10418677,8367,49
1273177,3651,3
12248856,15999,2
17473489,16346,2
8120648,17020,4
11458287,18265,1
22442216,16868,4
18393847,11039,18
2679363,12550,4
6997230,5923,6
22707822,6645,74
21075794,12370,1
277334,11721,1
6601676,5886,8
17241862,1527,6
5795878,8144,18
5564200,17562,2
14172809,11447,14
1402621,12332,1
5907167,18265,39
21207107,8144,4
15887636,6858,1
22486233,4374,6
12867542,10656,4
6140451,18253,1
17952234,11772,1
5555880,10746,5
20280438,18265,2
11591427,19466,2
19676488,19074,1
21540481,11772,1
4471742,12277,1
22553933,7814,1
5031503,4372,2
1211350,19656,7
4860800,6856,2
8228464,9399,6
18306244,18265,2
18883441,11196,2
9643266,13087,3
9862340,1233,4
10305937,4609,2
1165760,12315,2
21742580,12965,1
12626820,12370,1
12608583,4415,6
3509191,15732,3
22651589,3651,6
22118850,16366,1
19589930,13031,2
8514543,12346,1
18947016,12613,2
21067414,2995,22
17276808,12899,7
17142836,6185,20
586890,6856,10
15174061,18265,12
18990837,17562,2
5818847,3309,1
7672536,15840,1
20038439,3309,6
1763265,8303,2
22553933,7250,1
19100072,10746,4
12836035,11000,14
15740456,4374,5
7992060,7378,9
16107271,10594,6
12041430,11880,1
17412397,18265,3
9830508,16366,1
3387452,7759,15
3012123,7378,13
11950369,10137,74
16305574,8951,2
6248313,18265,4
7539016,4946,2
17490779,11880,1
20308362,3651,6
9515893,17189,10
23014906,11772,1
6082674,17385,2
20123593,9835,18
5795878,12370,1
4642243,4516,18
2002549,11772,4
17132955,4141,3
9036231,12334,1
9558011,8023,4
22238499,18265,8
12647953,9781,2
12620380,3651,9
3239595,10746,5
21880691,13987,1
4862093,18265,12
18435735,19625,1
1322351,16744,1
18624139,19032,4
10991009,8815,3
14004164,11176,1
8253853,17721,2
20357880,10275,4
4293178,12519,8
14385101,10265,2
16206923,10656,4
7067143,17421,1
19846340,8144,8
19709353,18263,4
11950369,10746,1
20531579,10175,2
19898163,1233,2
14245097,16547,1
1983506,11517,2
16275669,16996,1
20123593,4487,4
9611240,17673,14
16189152,15083,1
610969,11039,2
13585,3238,16
18883441,10656,5
21529690,18265,1
6054131,5600,1
20123593,13201,4
8215105,11517,1
8909787,12299,4
5561790,8023,1
11681413,18258,9
9187776,10419,4
15962950,3651,2
3951005,18828,5
397664,16868,26
7763329,12795,2
7655215,19089,64
22456695,18258,2
4784455,10275,2
3483324,10099,20
19903461,11342,17
14960208,18265,6
9137961,8347,2
242462,5979,5
8682505,14433,2
1397961,16592,5
20123593,18895,2
20878351,6858,28
6833806,6460,14
22908554,11933,1
18907158,3651,2
11208118,11614,1
9137719,8815,8
2206793,10991,7
21410723,7378,42
14687837,9893,4
1406157,10265,2
10069722,7986,1
7346501,1084,1
16243955,11711,2
14349699,1379,2
22936102,10746,1
20123593,8433,10
7818539,197,12
2679363,12519,2
3483324,8510,1
16439457,16686,1
12041430,11881,44
22456314,18844,1
16347781,18265,1
10904014,10746,2
10883373,19266,3
11798658,1233,8
13878141,11931,2
18318581,18853,2
20123593,11019,2
9290903,12899,10
12257296,18254,4
17930551,8144,2
20158994,7178,2
20943358,9495,3
6027573,5578,5
20721364,12370,2
10883373,19089,2
18176140,6858,6
22560906,11974,2
11541521,12370,1
23027976,12277,5
14727560,12370,1
9274831,19089,29
4925996,3309,2
6054131,9258,6
13189602,1459,10
10758149,2787,2
3826266,19089,1
120544,8714,2
10179041,11039,2
20825531,18265,8
22916724,6858,12
12613508,4516,1
15819313,12899,1
9244816,18265,2
22322663,3303,6
1316404,11711,1
1861724,18265,105
15547056,8023,1
7405981,19230,8
19913835,9495,2
6202648,12899,6
4630303,10594,11
13309170,8144,6
72214,17070,2
10309588,17562,4
8682505,17624,3
11136599,8951,2
19792852,18689,1
6386743,6012,10
7647707,19656,8
21207909,18265,4
14513736,16868,2
13573966,3304,3
5449965,12899,7
11581849,17071,37
2124402,10746,4
20123593,6252,2
10983977,17189,6
20164976,8714,17
5833591,7155,2
15970031,9329,2
237742,12372,1
19672796,15614,1
22370487,17568,2
4894755,17887,2
1518375,8144,35
8483943,6125,4
1402621,12003,2
6145405,8144,4
20123593,8976,4
20123593,13890,2
5806931,12370,1
4980400,5727,1
8215105,11442,1
18508441,14213,4
11678551,16244,3
20123593,18102,14
19723075,18265,6
15623185,17803,6
13707498,5029,12
15267659,6012,6
14043077,19032,1
583698,8144,26
4860800,8302,2
17000874,7378,2
10418677,11772,4
20123593,12315,4
19671896,18046,4
4516080,4319,4
13878141,11881,18
1993099,3162,2
6582883,15678,1
15301696,11931,18
20592933,3092,10
16349308,16814,3
11725602,18265,7
17232355,1084,8
7206169,14890,1
5361850,18265,10
8811102,4516,8
13649718,10594,1
